date,title,summary,source,source_domain,url,overall_sentiment_score,overall_sentiment_label,query_tag
20230825T225209,Is Xpeng (XPEV) a value in Electric Vehicles?,"This article questions whether Xpeng (XPEV), a Chinese electric vehicle maker, is a good value despite its lower stock price compared to Tesla. The author argues against its value due to significant quarterly operating losses, declining revenues and gross profit, and a shrinking growth rate. Despite these financial losses and asset shrinkage, American investors are still interested, likely due to the growth of the Chinese EV market.",DataDrivenInvestor,DataDrivenInvestor,https://medium.datadriveninvestor.com/is-xpeng-xpev-a-value-in-electric-vehicles-638faa099e6a,-0.271695,Somewhat-Bearish,alphavantage_tsla
20230827T155124,"Tesla Powerwall owners will boost Texas power grid, make money","Texas is launching a ""virtual power plant"" pilot program that will reward Tesla Powerwall owners for using their in-home battery packs to support the grid. The program, managed by ERCOT, allows Powerwall owners in designated regions to sell surplus power to the grid. This initiative aims to integrate stored solar energy seamlessly and follows similar pilot programs in other states like California.",Green Car Reports,Green Car Reports,https://www.greencarreports.com/news/1140613_tesla-powerwall-owners-will-boost-texas-power-grid-make-money,0.483448,Bullish,alphavantage_tsla
20230827T221728,Ski-doo maker BRP launches its most expensive off-road vehicle ever,"BRP Inc., the maker of Sea-Doo and Ski-Doo, has introduced its most expensive off-road vehicle to date, the Can-Am Maverick R, priced between $43,999 and $54,799 in Canada. This 240-horsepower side-by-side vehicle is a strategic move to capture a larger share of the high-end motorsports market. BRP aims to leverage the Maverick R's advanced features and the growing demand for premium off-road products to boost sales and profits, despite investor concerns about economic slowdowns.",The Globe and Mail,The Globe and Mail,https://www.theglobeandmail.com/business/article-ski-doo-maker-brp-launches-its-most-expensive-off-road-vehicle-ever/,0.03284,Neutral,alphavantage_tsla
20230828T221258,Mercedes-Benz to Open First Charging Hubs in October,"Mercedes-Benz is launching its first EV Charging Hubs in October in Atlanta, Mannheim (Germany), and Chengdu (China), prioritizing convenience and renewable energy. These hubs will be open to all EV brands, with special benefits for Mercedes owners, and the company plans to have over 10,000 chargers globally by the end of the decade. This initiative, alongside partnerships with other automakers and Tesla, underscores Mercedes' commitment to building a robust charging ecosystem to support its electrification strategy.",Cars.com,Cars.com,https://www.cars.com/articles/mercedes-benz-to-open-first-charging-hubs-in-october-470695/,0.161016,Somewhat-Bullish,alphavantage_tsla
20230828T224517,S&P Global Mobility: August US auto sales trends remain familiar,"S&P Global Mobility predicts US light vehicle sales in August will reach 1.34 million units, an 18% increase year-over-year but only a 3% rise from July. The seasonally adjusted annual rate (SAAR) is expected to be 15.2 million units. While sales show year-over-year growth, market softening indicators are present, including a decreasing daily selling rate and ongoing affordability concerns due to rising interest rates and high vehicle pricing.",S&P Global,S&P Global,https://press.spglobal.com/2023-08-28-S-P-Global-Mobility-August-US-auto-sales-trends-remain-familiar,-0.055063,Neutral,alphavantage_tsla
20230829T150200,Tesla Ordered by NHTSA to Address New Issue Over Autopilot,"Tesla is facing increased scrutiny from the NHTSA over its Autopilot driver-assistance system. The agency issued a ""special order"" concerning a configuration that allows drivers to operate vehicles for extended periods without needing to apply torque to the steering wheel, potentially subverting driver monitoring. Tesla has submitted a confidential reply to address the regulator's concerns.",Transport Topics,Transport Topics,https://www.ttnews.com/articles/tesla-nhtsa-letter-autopilot,-0.229685,Somewhat-Bearish,alphavantage_tsla
20230829T224730,Explainer: What happened to shut down Toyota's production in Japan?,"Toyota's 14 assembly plants in Japan were forced to shut down due to a computer system malfunction that processes vehicle parts orders. The company confirmed it was not a cyber attack but occurred during a system update. This disruption highlights the vulnerability of Toyota's ""just-in-time"" manufacturing model and resulted in an estimated loss of $356 million in revenue from a single day's production.",Reuters,Reuters,https://www.reuters.com/business/autos-transportation/what-happened-shut-down-toyotas-production-japan-2023-08-30/,-0.097202,Neutral,alphavantage_tsla
20230829T224951,"VinFast market cap reaches $191B, comparable to Tesla’s valuation in 2020","Vietnamese EV maker VinFast (NASDAQ:VFS) achieved a market capitalization of $190 billion, making it the third most valuable carmaker globally, a valuation Tesla reached in 2020. This milestone is notable given VinFast's relatively low sales of 24,000 cars in 2022 compared to Tesla's established leadership when it hit a similar valuation. The high market cap is partly attributed to a limited float, with founder Pham Nhat Vuong controlling 99% of shares, which causes significant stock volatility.",Teslarati,Teslarati,https://www.teslarati.com/vinfast-market-cap-reaches-191b-comparable-to-teslas-2020-valuation/,0.124059,Neutral,alphavantage_tsla
20230901T061500,"Tesla freshens Model 3 with premium touches, cuts Model S, X prices","Tesla has updated its Model 3 with a sleeker front fascia and other aerodynamic improvements, giving it a more premium feel. Concurrently, the company has reduced the prices of its Model S and Model X vehicles. These changes aim to refresh Tesla's lineup and potentially boost sales for the premium models.",Automotive News,Automotive News,https://www.autonews.com/munich-auto-show/tesla-model-3-gets-freshened-prices-cut-model-s-x/,0.28343,Somewhat-Bullish,alphavantage_tsla
20230901T074500,Tesla releases refreshed Model 3 with longer driving range in China,"Tesla has launched a refreshed Model 3 in China with a higher price and longer driving range, a move that precedes its U.S. release and highlights the company's focus on the Chinese market. Simultaneously, Tesla cut prices for its premium Model S and Model X vehicles and its ""Full Self-Driving"" software in its biggest markets. This strategy aims to protect margins on the Model 3 while addressing intense EV competition, especially in China.",Reuters,Reuters,https://www.reuters.com/business/autos-transportation/tesla-releases-refreshed-version-model-3-china-website-2023-09-01/,-0.226014,Somewhat-Bearish,alphavantage_tsla
20230901T151800,Globalstar taps SpaceX to launch Apple's Emergency SOS satellites,"Globalstar has partnered with SpaceX to launch satellites for Apple's Emergency SOS iPhone feature by 2025, with Apple funding 95% of the costs, including the $64 million launch fee. This agreement is notable given an ongoing regulatory dispute where Globalstar accuses SpaceX of attempting to secure radio spectrum vital for its own satellite services. The Emergency SOS feature, exclusively reliant on Globalstar's network for iPhone 14 and newer models, allows users to connect to satellites for emergency help without cellular or Wi-Fi.",AppleInsider,AppleInsider,https://appleinsider.com/articles/23/09/01/globalstar-taps-spacex-to-launch-apples-emergency-sos-satellites,0.109687,Neutral,alphavantage_tsla
20230904T211657,"Albemarle, Major Lithium Producer, Boosts Liontown Bid to $4.3 Billion","Albemarle Corp., the world's largest lithium producer, has increased its takeover bid for Australian lithium miner Liontown Resources Ltd. to A$6.6 billion ($4.3 billion). Liontown has granted Albemarle due diligence access following this enhanced offer, which underscores the growing value of the Australian lithium sector despite recent price declines. Analysts view this as a positive sign for the lithium sector's robust fundamentals and a potential driver for more mergers and acquisitions.",ChemAnalyst,ChemAnalyst,https://www.chemanalyst.com/NewsAndDeals/NewsDetails/albemarle-major-lithium-producer-boosts-liontown-bid-to-43-billion-19447,0.38017,Bullish,alphavantage_tsla
20230905T065900,Tesla sues Chinese firm over tech secret infringement -Chinese state media,"Tesla Shanghai has filed a lawsuit against Chinese firm Bingling Intelligent Technology for technology secret infringement and unfair competition. The lawsuit, scheduled to be heard on October 10 in Shanghai, targets the Changzhou-based chip designer and auto parts maker, in which a Xiaomi investment fund unit holds a significant stake. This action underscores Tesla's efforts to protect its intellectual property in the Chinese market.",Reuters,Reuters,https://www.reuters.com/business/autos-transportation/tesla-sues-chinese-firm-over-tech-secret-infringement-chinese-state-media-2023-09-05/,-0.32585,Somewhat-Bearish,alphavantage_tsla
